x	y	PANEL
0.907232250945481	7.41984194566434	1
0.937575143700825	7.498776434448	1
0.962079363094463	7.57771092323166	1
0.980592311082404	7.65664541201533	1
0.99299869977867	7.73557990079899	1
0.999221269401276	7.81451438958265	1
0.999221269401276	7.89344887836631	1
0.99299869977867	7.97238336714998	1
0.980592311082404	8.05131785593364	1
0.962079363094463	8.1302523447173	1
0.937575143700825	8.20918683350097	1
0.907232250945482	8.28812132228463	1
0.871239642738459	8.36705581106829	1
0.829821460135726	8.44599029985196	1
0.783235631518891	8.52492478863562	1
0.731772266367077	8.60385927741928	1
0.675751848623608	8.68279376620295	1
0.615523240908179	8.76172825498661	1
0.551461512003108	8.84066274377027	1
0.483965601142839	8.91959723255394	1
0.413455833652134	8.9985317213376	1
0.340371303404113	9.07746621012126	1
0.265167138398679	9.15640069890492	1
0.188311666489719	9.23533518768859	1
0.110283498911274	9.31426967647225	1
0.0315685497648104	9.39320416525591	1
-0.0473429899715577	9.47213865403958	1
-0.125959705067717	9.55107314282324	1
-0.203792016290153	9.6300076316069	1
-0.280355229217015	9.70894212039057	1
-0.355172552633428	9.78787660917423	1
-0.427778067710209	9.86681109795789	1
-0.497719629475684	9.94574558674156	1
-0.564561682511918	10.0246800755252	1
-0.627887973340858	10.1036145643089	1
-0.687304142609184	10.1825490530925	1
-0.742440180929282	10.2614835418762	1
-0.792952733082779	10.3404180306599	1
-0.838527236237377	10.4193525194435	1
-0.87887987886146	10.4982870082272	1
-0.913759368137436	10.5772214970109	1
-0.942948494867437	10.6561559857945	1
-0.966265486126022	10.7350904745782	1
-0.98356513723637	10.8140249633619	1
-0.994739716020657	10.8929594521455	1
-0.999719633693478	10.9718939409292	1
-0.998473878220379	11.0508284297128	1
-0.991010207442792	11.1297629184965	1
-0.977375100766707	11.2086974072802	1
-0.957653469715929	11.2876318960638	1
-0.931968129152435	11.3665663848475	1
-0.900479032456752	11.4455008736312	1
-0.863382275431224	11.5244353624148	1
-0.820908875129262	11.6033698511985	1
-0.773323331215339	11.6823043399821	1
-0.720921978814717	11.7612388287658	1
-0.664031143110432	11.8401733175495	1
-0.603005107179614	11.9191078063331	1
-0.538223905724288	11.9980422951168	1
-0.470090958436003	12.0769767839005	1
-0.399030557732342	12.1559112726841	1
-0.325485226510211	12.2348457614678	1
-0.249912962370308	12.3137802502515	1
-0.1727843854741	12.3927147390351	1
-0.0945798077948456	12.4716492278188	1
-0.0157862420136363	12.5505837166024	1
0.0631056313126739	12.6295182053861	1
0.141604519424951	12.7084526941698	1
0.219221576847691	12.7873871829534	1
0.295473449634669	12.8663216717371	1
0.369885285416547	12.9452561605208	1
0.441993690505579	13.0241906493044	1
0.511349615642326	13.1031251380881	1
0.577521152413588	13.1820596268717	1
0.640096222927108	13.2609941156554	1
0.698685145993307	13.3399286044391	1
0.752923063833377	13.4188630932227	1
0.802472214201577	13.4977975820064	1
0.847024033772299	13.5767320707901	1
0.886301079693209	13.6556665595737	1
0.920058757338174	13.7346010483574	1
0.948086843500509	13.8135355371411	1
0.970210795540986	13.8924700259247	1
0.986292838338003	13.9714045147084	1
0.996232822271007	14.050339003492	1
0.999968846894156	14.1292734922757	1
0.997477646416339	14.2082079810594	1
0.988774734587003	14.287142469843	1
0.973914308085538	14.3660769586267	1
0.95298890901584	14.4450114474104	1
0.926128848607841	14.523945936194	1
0.893501395714874	14.6028804249777	1
0.855309735160412	14.6818149137613	1
0.811791702421021	14.760749402545	1
0.763218302525168	14.8396838913287	1
0.709892022391333	14.9186183801123	1
0.652144947115187	14.997552868896	1
0.590336691936529	15.0764873576797	1
0.524852162764469	15.1554218464633	1
0.456099159207016	15.234356335247	1
0.384505835032011	15.3132908240307	1
0.31051803187417	15.3922253128143	1
0.23459650279237	15.471159801598	1
0.157214042967251	15.5500942903816	1
0.0788525454074766	15.6290287791653	1
6.12323399573677e-16	15.707963267949	1
