fill	x	y	key	showSelected1	showSelected2	showSelected3
#7F7F7F	1.5707963267949	1	1	2.4	5	f(x*) guess
#7F7F7F	2.5	0.598472144103957	1	2.5	1	f(x*) guess
#7F7F7F	1.16135187169585	0.917342126659289	1	2.5	2	f(x*) guess
#7F7F7F	1.59532274595658	0.999699242458612	1	2.5	3	f(x*) guess
#7F7F7F	1.57079140769439	0.999999999987901	1	2.5	4	f(x*) guess
#7F7F7F	1.5707963267949	1	1	2.5	5	f(x*) guess
#7F7F7F	2.6	0.515501371821464	1	2.6	1	f(x*) guess
#7F7F7F	0.937756599286573	0.806232938481609	1	2.6	2	f(x*) guess
#7F7F7F	1.67153735610909	0.994929912605982	1	2.6	3	f(x*) guess
#7F7F7F	1.5704541389409	0.999999941453737	1	2.6	4	f(x*) guess
#7F7F7F	1.57079632680825	1	1	2.6	5	f(x*) guess
#7F7F7F	1.5707963267949	1	1	2.6	6	f(x*) guess
#7F7F7F	2.7	0.42737988023383	1	2.7	1	f(x*) guess
#7F7F7F	0.584616979343011	0.551880012882003	1	2.7	2	f(x*) guess
#7F7F7F	2.09567646515842	0.865384011617785	1	2.7	3	f(x*) guess
#7F7F7F	1.51661644648173	0.998532629287915	1	2.7	4	f(x*) guess
#7F7F7F	1.57084940339766	0.999999998591437	1	2.7	5	f(x*) guess
#7F7F7F	1.57079632679485	1	1	2.7	6	f(x*) guess
#7F7F7F	1.5707963267949	1	1	2.7	7	f(x*) guess
#7F7F7F	2.8	0.334988150155905	1	2.8	1	f(x*) guess
#7F7F7F	-0.785398163397448	-0.0127031531492199	1	2.8	2	f(x*) guess
#7F7F7F	-0.785398163397448	0.186057543878787	1	2.8	3	f(x*) guess
#7F7F7F	-0.785398163397448	-0.727865532204144	1	2.8	4	f(x*) guess
#7F7F7F	-0.785398163397448	-0.982658361445592	1	2.8	5	f(x*) guess
#7F7F7F	-0.785398163397448	-0.99999759542954	1	2.8	6	f(x*) guess
#7F7F7F	-0.785398163397448	-1	1	2.8	7	f(x*) guess
#7F7F7F	-0.785398163397448	-1	1	2.8	8	f(x*) guess
#7F7F7F	2.9	0.239249329213982	1	2.9	1	f(x*) guess
#7F7F7F	-0.785398163397448	-0.916144039781725	1	2.9	2	f(x*) guess
#7F7F7F	-0.785398163397448	-0.999685114236218	1	2.9	3	f(x*) guess
#7F7F7F	-0.785398163397448	-0.999999999986114	1	2.9	4	f(x*) guess
#7F7F7F	-0.785398163397448	-1	1	2.9	5	f(x*) guess
#7F7F7F	3	0.141120008059867	1	3	1	f(x*) guess
#7F7F7F	-0.785398163397448	0.766683812016473	1	3	2	f(x*) guess
#7F7F7F	-0.785398163397448	0.990178481184602	1	3	3	f(x*) guess
#7F7F7F	-0.785398163397448	0.999999570113749	1	3	4	f(x*) guess
#7F7F7F	-0.785398163397448	1	1	3	5	f(x*) guess
#7F7F7F	-0.785398163397448	1	1	3	6	f(x*) guess
#7F7F7F	3.1	0.0415806624332905	1	3.1	1	f(x*) guess
#7F7F7F	-0.785398163397448	-0.873480986915573	1	3.1	2	f(x*) guess
#7F7F7F	-0.785398163397448	-0.998805233085825	1	3.1	3	f(x*) guess
#7F7F7F	-0.785398163397448	-0.999999999240098	1	3.1	4	f(x*) guess
#7F7F7F	-0.785398163397448	-1	1	3.1	5	f(x*) guess
#7F7F7F	-0.785398163397448	-1	1	3.1	6	f(x*) guess
#7F7F7F	3.2	-0.0583741434275801	1	3.2	1	f(x*) guess
#7F7F7F	16.4933614313464	0.992964385530799	1	3.2	2	f(x*) guess
#7F7F7F	16.4933614313464	0.999999842905105	1	3.2	3	f(x*) guess
#7F7F7F	16.4933614313464	1	1	3.2	4	f(x*) guess
#7F7F7F	16.4933614313464	1	1	3.2	5	f(x*) guess
#7F7F7F	3.3	-0.157745694143249	1	3.3	1	f(x*) guess
#7F7F7F	9.55994753943734	-0.134758344799169	1	3.3	2	f(x*) guess
#7F7F7F	16.4933614313464	-0.933834609940141	1	3.3	3	f(x*) guess
#7F7F7F	16.4933614313464	-0.999851386200314	1	3.3	4	f(x*) guess
#7F7F7F	16.4933614313464	-0.999999999998541	1	3.3	5	f(x*) guess
#7F7F7F	16.4933614313464	-1	1	3.3	6	f(x*) guess
#7F7F7F	3.4	-0.255541102026832	1	3.4	1	f(x*) guess
#7F7F7F	7.18333733756047	0.783421404174744	1	3.4	2	f(x*) guess
#7F7F7F	7.97664074781598	0.992486797825128	1	3.4	3	f(x*) guess
#7F7F7F	7.85336276326651	0.99999980849953	1	3.4	4	f(x*) guess
#7F7F7F	7.85398163405349	1	1	3.4	5	f(x*) guess
#7F7F7F	7.85398163397448	1	1	3.4	6	f(x*) guess
#7F7F7F	3.5	-0.35078322768962	1	3.5	1	f(x*) guess
#7F7F7F	6.16961648496887	-0.113324846811641	1	3.5	2	f(x*) guess
#7F7F7F	-0.785398163397448	-0.517446746697024	1	3.5	3	f(x*) guess
#7F7F7F	-0.785398163397448	-0.8099117491451	1	3.5	4	f(x*) guess
#7F7F7F	-0.785398163397448	-0.995258210952111	1	3.5	5	f(x*) guess
#7F7F7F	-0.785398163397448	-0.999999952139339	1	3.5	6	f(x*) guess
#7F7F7F	-0.785398163397448	-1	1	3.5	7	f(x*) guess
#7F7F7F	-0.785398163397448	-1	1	3.5	8	f(x*) guess
#7F7F7F	3.6	-0.442520443294853	1	3.6	1	f(x*) guess
#7F7F7F	5.62647906988703	-0.610511483916684	1	3.6	2	f(x*) guess
#7F7F7F	4.32919404761614	-0.92747483191797	1	3.6	3	f(x*) guess
#7F7F7F	4.73231613726453	-0.999801460779328	1	3.6	4	f(x*) guess
#7F7F7F	4.71238634233026	-0.99999999999652	1	3.6	5	f(x*) guess
#7F7F7F	4.71238898038469	-1	1	3.6	6	f(x*) guess
#7F7F7F	3.7	-0.529836140908493	1	3.7	1	f(x*) guess
#7F7F7F	5.30068361938504	-0.831888266736602	1	3.7	2	f(x*) guess
#7F7F7F	4.63359504157702	-0.996897363324728	1	3.7	3	f(x*) guess
#7F7F7F	4.71255245001313	-0.99999998663884	1	3.7	4	f(x*) guess
#7F7F7F	4.71238898038323	-1	1	3.7	5	f(x*) guess
#7F7F7F	4.71238898038469	-1	1	3.7	6	f(x*) guess
#7F7F7F	3.8	-0.611857890942719	1	3.8	1	f(x*) guess
#7F7F7F	5.09273107959061	-0.928537689639261	1	3.8	2	f(x*) guess
#7F7F7F	4.69292162944255	-0.999810517107911	1	3.8	3	f(x*) guess
#7F7F7F	4.71239143998852	-0.999999999996975	1	3.8	4	f(x*) guess
#7F7F7F	4.71238898038469	-1	1	3.8	5	f(x*) guess
#7F7F7F	3.9	-0.687766159183974	1	3.9	1	f(x*) guess
#7F7F7F	4.95549290919089	-0.970595484894353	1	3.9	2	f(x*) guess
#7F7F7F	4.70748388360209	-0.999987970036897	1	3.9	3	f(x*) guess
#7F7F7F	4.7123890197239	-1	1	3.9	4	f(x*) guess
#7F7F7F	4.71238898038469	-1	1	3.9	5	f(x*) guess
#7F7F7F	4	-0.756802495307928	1	4	1	f(x*) guess
#7F7F7F	4.86369115445062	-0.98857564522214	1	4	2	f(x*) guess
#7F7F7F	4.7112237553243	-0.999999321125356	1	4	3	f(x*) guess
#7F7F7F	4.71238898091205	-1	1	4	4	f(x*) guess
#7F7F7F	4.71238898038469	-1	1	4	5	f(x*) guess
#7F7F7F	4.1	-0.818277111064411	1	4.1	1	f(x*) guess
#7F7F7F	4.8024807840287	-0.995944477636771	1	4.1	2	f(x*) guess
#7F7F7F	4.71214444206436	-0.999999970100505	1	4.1	3	f(x*) guess
#7F7F7F	4.71238898038956	-1	1	4.1	4	f(x*) guess
#7F7F7F	4.71238898038469	-1	1	4.1	5	f(x*) guess
#7F7F7F	4.2	-0.871575772413588	1	4.2	1	f(x*) guess
#7F7F7F	4.76249936822252	-0.998744737217422	1	4.2	2	f(x*) guess
#7F7F7F	4.71234699496719	-0.999999999118612	1	4.2	3	f(x*) guess
#7F7F7F	4.71238898038472	-1	1	4.2	4	f(x*) guess
#7F7F7F	4.71238898038469	-1	1	4.2	5	f(x*) guess
#7F7F7F	4.3	-0.916165936749455	1	4.3	1	f(x*) guess
#7F7F7F	4.73747443121713	-0.999685376577634	1	4.3	2	f(x*) guess
#7F7F7F	4.71238371713701	-0.999999999986149	1	4.3	3	f(x*) guess
#7F7F7F	4.71238898038469	-1	1	4.3	4	f(x*) guess
#7F7F7F	4.4	-0.951602073889516	1	4.4	1	f(x*) guess
#7F7F7F	4.722963640382	-0.999944088803989	1	4.4	2	f(x*) guess
#7F7F7F	4.71238858620213	-0.999999999999922	1	4.4	3	f(x*) guess
#7F7F7F	4.71238898038469	-1	1	4.4	4	f(x*) guess
#7F7F7F	4.5	-0.977530117665097	1	4.5	1	f(x*) guess
#7F7F7F	4.7156412325528	-0.999994711432579	1	4.5	2	f(x*) guess
#7F7F7F	4.71238896891813	-1	1	4.5	3	f(x*) guess
#7F7F7F	4.71238898038469	-1	1	4.5	4	f(x*) guess
#7F7F7F	4.6	-0.993691003633464	1	4.6	1	f(x*) guess
#7F7F7F	4.71286458921834	-0.999999886898121	1	4.6	2	f(x*) guess
#7F7F7F	4.71238898034883	-1	1	4.6	3	f(x*) guess
#7F7F7F	4.71238898038469	-1	1	4.6	4	f(x*) guess
#7F7F7F	4.7	-0.999923257564101	1	4.7	1	f(x*) guess
#7F7F7F	4.71238961427207	-0.999999999999799	1	4.7	2	f(x*) guess
#7F7F7F	4.71238898038469	-1	1	4.7	3	f(x*) guess
#7F7F7F	4.8	-0.996164608835841	1	4.8	1	f(x*) guess
#7F7F7F	4.71216413164718	-0.999999974721523	1	4.8	2	f(x*) guess
#7F7F7F	4.71238898038848	-1	1	4.8	3	f(x*) guess
#7F7F7F	4.71238898038469	-1	1	4.8	4	f(x*) guess
#7F7F7F	4.9	-0.982452612624332	1	4.9	1	f(x*) guess
#7F7F7F	4.71015637087639	-0.999997507728427	1	4.9	2	f(x*) guess
#7F7F7F	4.71238898409421	-1	1	4.9	3	f(x*) guess
#7F7F7F	4.71238898038469	-1	1	4.9	4	f(x*) guess
#7F7F7F	5	-0.958924274663138	1	5	1	f(x*) guess
#7F7F7F	4.70418708446726	-0.999966364640238	1	5	2	f(x*) guess
#7F7F7F	4.71238916430648	-0.999999999999983	1	5	3	f(x*) guess
#7F7F7F	4.71238898038469	-1	1	5	4	f(x*) guess
#7F7F7F	5.1	-0.925814682327732	1	5.1	1	f(x*) guess
#7F7F7F	4.69173498765147	-0.999786713874348	1	5.1	2	f(x*) guess
#7F7F7F	4.71239191779705	-0.999999999995686	1	5.1	3	f(x*) guess
#7F7F7F	4.71238898038469	-1	1	5.1	4	f(x*) guess
#7F7F7F	5.2	-0.883454655720153	1	5.2	1	f(x*) guess
#7F7F7F	4.66967660618817	-0.99908796521355	1	5.2	2	f(x*) guess
#7F7F7F	4.7124149734156	-0.999999999662181	1	5.2	3	f(x*) guess
#7F7F7F	4.71238898038468	-1	1	5.2	4	f(x*) guess
#7F7F7F	4.71238898038469	-1	1	5.2	5	f(x*) guess
#7F7F7F	5.3	-0.832267442223901	1	5.3	1	f(x*) guess
#7F7F7F	4.63389880697746	-0.996921227444309	1	5.3	2	f(x*) guess
#7F7F7F	4.71255056357841	-0.999999986945436	1	5.3	3	f(x*) guess
#7F7F7F	4.71238898038328	-1	1	5.3	4	f(x*) guess
#7F7F7F	4.71238898038469	-1	1	5.3	5	f(x*) guess
#7F7F7F	5.4	-0.772764487555987	1	5.4	1	f(x*) guess
#7F7F7F	4.57867230422303	-0.991073238144127	1	5.4	2	f(x*) guess
#7F7F7F	4.71319167988143	-0.999999677836776	1	5.4	3	f(x*) guess
#7F7F7F	4.71238898021229	-1	1	5.4	4	f(x*) guess
#7F7F7F	4.71238898038469	-1	1	5.4	5	f(x*) guess
#7F7F7F	5.5	-0.705540325570392	1	5.5	1	f(x*) guess
#7F7F7F	4.49556446512347	-0.976585512677563	1	5.5	2	f(x*) guess
#7F7F7F	4.71585196453737	-0.999994003876371	1	5.5	3	f(x*) guess
#7F7F7F	4.71238896654162	-1	1	5.5	4	f(x*) guess
#7F7F7F	4.71238898038469	-1	1	5.5	5	f(x*) guess
#7F7F7F	5.6	-0.631266637872321	1	5.6	1	f(x*) guess
#7F7F7F	4.37141316841282	-0.942428796033309	1	5.6	2	f(x*) guess
#7F7F7F	4.72624834101876	-0.999903960598708	1	5.6	3	f(x*) guess
#7F7F7F	4.71238809293917	-0.999999999999606	1	5.6	4	f(x*) guess
#7F7F7F	4.71238898038469	-1	1	5.6	5	f(x*) guess
#7F7F7F	5.7	-0.550685542597638	1	5.7	1	f(x*) guess
#7F7F7F	4.18422970956939	-0.863736158247007	1	5.7	2	f(x*) guess
#7F7F7F	4.76767673409136	-0.998472021423419	1	5.7	3	f(x*) guess
#7F7F7F	4.71233257807054	-0.99999999840939	1	5.7	4	f(x*) guess
#7F7F7F	4.71238898038475	-1	1	5.7	5	f(x*) guess
#7F7F7F	4.71238898038469	-1	1	5.7	6	f(x*) guess
#7F7F7F	5.8	-0.464602179413757	1	5.8	1	f(x*) guess
#7F7F7F	3.89402633870835	-0.683417439965175	1	5.8	2	f(x*) guess
#7F7F7F	4.96222824121061	-0.968952176701614	1	5.8	3	f(x*) guess
#7F7F7F	4.70705753225124	-0.999985787864065	1	5.8	4	f(x*) guess
#7F7F7F	4.71238903089956	-0.999999999999999	1	5.8	5	f(x*) guess
#7F7F7F	4.71238898038469	-1	1	5.8	6	f(x*) guess
#7F7F7F	5.9	-0.373876664830236	1	5.9	1	f(x*) guess
#7F7F7F	3.41929307712967	-0.274144899357903	1	5.9	2	f(x*) guess
#7F7F7F	6.92724963547816	0.600450480415549	1	5.9	3	f(x*) guess
#7F7F7F	8.25901964401374	0.919087419833284	1	5.9	4	f(x*) guess
#7F7F7F	7.83027512341545	0.999719013838414	1	5.9	5	f(x*) guess
#7F7F7F	7.85398607598197	0.999999999990134	1	5.9	6	f(x*) guess
#7F7F7F	7.85398163397448	1	1	5.9	7	f(x*) guess
#7F7F7F	6	-0.279415498198926	1	6	1	f(x*) guess
#7F7F7F	2.56364699581987	0.546304401036624	1	6	2	f(x*) guess
#7F7F7F	1.03046016594964	0.857535800515242	1	6	3	f(x*) guess
#7F7F7F	1.63034682999815	0.998227392721234	1	6	4	f(x*) guess
#7F7F7F	1.57072583289316	0.999999997515305	1	6	5	f(x*) guess
#7F7F7F	1.57079632679501	1	1	6	6	f(x*) guess
#7F7F7F	1.5707963267949	1	1	6	7	f(x*) guess
#7F7F7F	6.1	-0.182162504272095	1	6.1	1	f(x*) guess
#7F7F7F	0.702245712576049	0.645933677045967	1	6.1	2	f(x*) guess
#7F7F7F	1.88409078310246	0.95132340131058	1	6.1	3	f(x*) guess
#7F7F7F	1.56012692789496	0.999943082503499	1	6.1	4	f(x*) guess
#7F7F7F	1.57079673166749	0.999999999999918	1	6.1	5	f(x*) guess
#7F7F7F	1.5707963267949	1	1	6.1	6	f(x*) guess
#7F7F7F	6.2	-0.0830894028174964	1	6.2	1	f(x*) guess
#7F7F7F	-0.785398163397448	0.470248953244603	1	6.2	2	f(x*) guess
#7F7F7F	-0.785398163397448	0.699917790214667	1	6.2	3	f(x*) guess
#7F7F7F	-0.785398163397448	0.974810822308472	1	6.2	4	f(x*) guess
#7F7F7F	-0.785398163397448	0.999992505961183	1	6.2	5	f(x*) guess
#7F7F7F	-0.785398163397448	1	1	6.2	6	f(x*) guess
#7F7F7F	-0.785398163397448	1	1	6.2	7	f(x*) guess
#7F7F7F	6.3	0.0168139004843506	1	6.3	1	f(x*) guess
#7F7F7F	16.4933614313464	0.205773064355457	1	6.3	2	f(x*) guess
#7F7F7F	16.4933614313464	-0.968766820986537	1	6.3	3	f(x*) guess
#7F7F7F	16.4933614313464	-0.999985525994876	1	6.3	4	f(x*) guess
#7F7F7F	16.4933614313464	-0.999999999999999	1	6.3	5	f(x*) guess
#7F7F7F	16.4933614313464	-1	1	6.3	6	f(x*) guess
#7F7F7F	6.4	0.116549204850494	1	6.4	1	f(x*) guess
#7F7F7F	14.9215932621096	0.707793643536054	1	6.4	2	f(x*) guess
#7F7F7F	13.9235350604827	0.977267364528303	1	6.4	3	f(x*) guess
#7F7F7F	14.1404773389809	0.999994520638118	1	6.4	4	f(x*) guess
#7F7F7F	14.1371669290614	1	1	6.4	5	f(x*) guess
#7F7F7F	14.1371669411541	1	1	6.4	6	f(x*) guess
#7F7F7F	6.5	0.215119988087816	1	6.5	1	f(x*) guess
#7F7F7F	11.0397344728811	-0.999025097463413	1	6.5	2	f(x*) guess
#7F7F7F	10.9955455592388	-0.999999999587342	1	6.5	3	f(x*) guess
#7F7F7F	10.9955742875643	-1	1	6.5	4	f(x*) guess
#7F7F7F	10.9955742875643	-1	1	6.5	5	f(x*) guess
#7F7F7F	6.6	0.311541363513379	1	6.6	1	f(x*) guess
#7F7F7F	9.65010089588866	-0.223421145743953	1	6.6	2	f(x*) guess
#7F7F7F	14.0128124204207	0.99227793548288	1	6.6	3	f(x*) guess
#7F7F7F	14.137811939204	0.999999791988765	1	6.6	4	f(x*) guess
#7F7F7F	14.1371669410646	1	1	6.6	5	f(x*) guess
#7F7F7F	14.1371669411541	1	1	6.6	6	f(x*) guess
#7F7F7F	6.7	0.404849920616598	1	6.7	1	f(x*) guess
#7F7F7F	8.95857311974444	0.449499388601682	1	6.7	2	f(x*) guess
#7F7F7F	6.97129424585265	0.635077571414642	1	6.7	3	f(x*) guess
#7F7F7F	8.18759978216133	0.944863718079141	1	6.7	4	f(x*) guess
#7F7F7F	7.84102723944423	0.999916093004601	1	6.7	5	f(x*) guess
#7F7F7F	7.85398235867615	0.999999999999737	1	6.7	6	f(x*) guess
#7F7F7F	7.85398163397448	1	1	6.7	7	f(x*) guess
#7F7F7F	6.8	0.494113351138609	1	6.8	1	f(x*) guess
#7F7F7F	8.55951021834652	0.76126890482549	1	6.8	2	f(x*) guess
#7F7F7F	7.7077266884537	0.989323796612024	1	6.8	3	f(x*) guess
#7F7F7F	7.85503345708528	0.999999446834123	1	6.8	4	f(x*) guess
#7F7F7F	7.8539816335866	1	1	6.8	5	f(x*) guess
#7F7F7F	7.85398163397448	1	1	6.8	6	f(x*) guess
#7F7F7F	6.9	0.5784397643882	1	6.9	1	f(x*) guess
#7F7F7F	8.31021615446533	0.89771781859186	1	6.9	2	f(x*) guess
#7F7F7F	7.81944846425567	0.99940378934853	1	6.9	3	f(x*) guess
#7F7F7F	7.85399536791906	0.999999999905689	1	6.9	4	f(x*) guess
#7F7F7F	7.85398163397448	1	1	6.9	5	f(x*) guess
#7F7F7F	7.85398163397448	1	1	6.9	6	f(x*) guess
#7F7F7F	7	0.656986598718789	1	7	1	f(x*) guess
#7F7F7F	8.14751542240514	0.957227399845067	1	7	2	f(x*) guess
#7F7F7F	7.845250084211	0.999961880261552	1	7	3	f(x*) guess
